customer_id,timestamp,branch_id,interaction_type,banker_note,mortgage_discussion_flag,rate_discussion_flag,refinancing_discussion_flag
C0105932,2026-09-03 08:27:01.264759,B033,GENERAL,Client came in to update address on file.,0,0,0
C0105934,2026-08-05 15:24:40.538451,B113,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0105940,2026-09-01 07:13:06.958579,B021,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0105941,2026-07-06 16:54:21.403581,B087,GENERAL,Client came in to update address on file.,0,0,0
C0105969,2026-06-20 05:03:20.185682,B096,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0105991,2026-07-20 08:05:53.061597,B045,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0105992,2026-09-02 06:38:26.484049,B103,TELLER,Signed paperwork for savings account.,0,0,0
C0105994,2026-08-31 00:29:46.837420,B051,TELLER,Discussed CD options.,0,0,0
C0105997,2026-07-03 19:27:41.283099,B030,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0106003,2026-06-18 02:34:53.976474,B024,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0106013,2026-07-26 02:00:16.235469,B079,GENERAL,Discussed CD options.,0,0,0
C0106025,2026-07-10 22:40:16.103249,B002,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106029,2026-08-07 19:42:52.914375,B036,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0106030,2026-06-21 21:06:29.267030,B024,GENERAL,Signed paperwork for savings account.,0,0,0
C0106039,2026-07-04 22:18:31.524324,B083,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0106041,2026-09-03 20:25:51.445482,B052,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0106055,2026-07-01 21:42:23.480898,B031,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0106057,2026-08-07 21:37:39.041862,B004,TELLER,Client came in to update address on file.,0,0,0
C0106075,2026-08-31 05:51:10.002805,B066,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0106077,2026-07-07 21:16:08.221877,B010,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0106080,2026-07-27 00:07:58.505879,B080,TELLER,Client came in to update address on file.,0,0,0
C0106083,2026-09-06 17:59:44.125161,B062,TELLER,Signed paperwork for savings account.,0,0,0
C0106103,2026-09-05 06:08:42.961623,B003,GENERAL,Discussed CD options.,0,0,0
C0106110,2026-07-26 22:23:28.723515,B027,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0106119,2026-07-06 09:36:44.911592,B097,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0106123,2026-07-13 11:50:35.724794,B043,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0106127,2026-09-06 12:38:03.593254,B073,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0106149,2026-08-27 14:18:47.074199,B062,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0106151,2026-07-02 01:05:32.023516,B093,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106152,2026-08-09 22:41:35.549591,B078,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106153,2026-07-28 05:01:39.097700,B026,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0106162,2026-07-22 17:22:53.410668,B008,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106164,2026-07-28 12:38:12.654135,B084,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0106173,2026-08-20 05:36:55.392512,B090,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0106176,2026-06-24 16:03:52.477598,B072,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106177,2026-06-21 19:47:06.411034,B052,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0106179,2026-06-15 07:48:40.549240,B098,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0106193,2026-09-03 17:18:47.191990,B007,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0106196,2026-09-04 08:47:38.721028,B023,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0106199,2026-08-20 02:30:59.264516,B076,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0106201,2026-08-27 02:59:59.082418,B005,GENERAL,Signed paperwork for savings account.,0,0,0
C0106210,2026-09-09 10:55:39.928284,B094,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0106213,2026-08-01 09:09:03.448881,B046,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0106216,2026-08-26 09:09:13.461798,B093,TELLER,Discussed CD options.,0,0,0
C0106218,2026-07-07 19:52:23.977069,B006,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106221,2026-07-10 14:07:29.909841,B097,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106231,2026-08-22 14:58:42.505352,B005,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0106233,2026-08-28 18:01:25.362441,B103,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106237,2026-07-09 02:31:32.635223,B007,GENERAL,Signed paperwork for savings account.,0,0,0
C0106243,2026-08-04 10:33:51.835911,B074,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0106250,2026-07-27 20:22:34.914465,B091,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0106253,2026-08-01 22:39:25.022347,B071,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0106265,2026-06-13 15:40:30.461240,B061,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106283,2026-08-31 15:10:00.777581,B073,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0106284,2026-07-22 18:38:29.368201,B100,GENERAL,Signed paperwork for savings account.,0,0,0
C0106285,2026-06-19 05:42:41.035355,B094,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106293,2026-06-25 00:57:51.885645,B021,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106294,2026-06-27 11:41:25.466747,B057,TELLER,Signed paperwork for savings account.,0,0,0
C0106298,2026-08-18 06:08:06.726753,B042,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0106301,2026-09-08 03:14:03.008346,B065,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0106312,2026-07-27 02:18:22.056638,B085,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0106314,2026-08-18 23:42:40.502944,B011,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106318,2026-07-20 11:44:10.517454,B039,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106331,2026-08-11 19:48:54.565919,B039,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0106335,2026-06-15 15:45:57.907040,B004,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0106344,2026-07-12 12:59:02.604942,B105,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0106345,2026-07-01 03:57:09.864668,B065,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0106351,2026-07-17 13:27:31.870736,B057,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0106357,2026-08-01 16:45:16.515374,B071,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0106362,2026-08-14 07:10:20.844827,B117,TELLER,Discussed CD options.,0,0,0
C0106363,2026-06-13 17:16:24.555939,B067,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106381,2026-08-19 21:28:47.042653,B087,TELLER,Signed paperwork for savings account.,0,0,0
C0106406,2026-06-28 15:59:38.854807,B087,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0106418,2026-08-17 05:51:01.495044,B112,TELLER,Signed paperwork for savings account.,0,0,0
C0106429,2026-08-13 16:29:53.177875,B041,GENERAL,Discussed CD options.,0,0,0
C0106432,2026-06-24 23:52:52.895805,B046,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0106435,2026-08-03 19:18:23.619077,B036,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0106436,2026-06-14 17:28:25.709630,B032,TELLER,Client came in to update address on file.,0,0,0
C0106439,2026-09-05 22:12:39.486852,B033,TELLER,Discussed CD options.,0,0,0
C0106442,2026-08-12 14:02:52.870646,B010,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106443,2026-09-03 23:51:21.951194,B024,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0106445,2026-06-16 19:34:39.635243,B031,GENERAL,Client came in to update address on file.,0,0,0
C0106449,2026-07-21 10:27:08.853491,B061,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0106457,2026-07-21 11:37:36.362599,B107,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0106462,2026-06-16 22:15:50.155773,B089,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0106464,2026-07-12 21:21:04.699191,B083,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0106466,2026-08-15 07:21:43.962860,B065,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0106469,2026-09-09 09:00:30.197631,B009,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0106482,2026-07-19 21:53:38.401629,B105,TELLER,Client came in to update address on file.,0,0,0
C0106498,2026-08-04 08:59:17.394020,B047,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106524,2026-09-05 22:49:02.700404,B029,GENERAL,Client came in to update address on file.,0,0,0
C0106526,2026-06-17 01:57:52.769791,B004,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0106527,2026-08-08 04:23:34.874990,B111,TELLER,Client came in to update address on file.,0,0,0
C0106542,2026-08-06 03:39:04.779504,B103,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0106557,2026-08-12 10:44:42.288471,B022,GENERAL,Discussed CD options.,0,0,0
C0106559,2026-06-15 09:48:53.576467,B056,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0106560,2026-07-31 09:39:40.115741,B079,TELLER,Discussed CD options.,0,0,0
C0106561,2026-07-23 17:04:18.087424,B111,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0106568,2026-08-09 07:40:52.913009,B109,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0106575,2026-07-31 15:28:10.665649,B108,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0106595,2026-06-20 20:04:18.143797,B117,TELLER,Client came in to update address on file.,0,0,0
C0106597,2026-07-20 03:15:00.680970,B095,TELLER,Client came in to update address on file.,0,0,0
C0106610,2026-08-20 18:44:33.750724,B102,GENERAL,Client came in to update address on file.,0,0,0
C0106617,2026-06-13 14:43:11.405462,B014,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106618,2026-08-08 13:08:32.673221,B099,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106619,2026-06-18 15:30:11.645417,B061,GENERAL,Signed paperwork for savings account.,0,0,0
C0106622,2026-06-14 22:25:53.141810,B035,TELLER,Client came in to update address on file.,0,0,0
C0106632,2026-06-15 22:16:58.509278,B084,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106640,2026-08-01 15:48:00.595200,B061,GENERAL,Client came in to update address on file.,0,0,0
C0106645,2026-07-22 23:39:24.906516,B033,GENERAL,Client came in to update address on file.,0,0,0
C0106667,2026-07-12 09:08:47.205372,B007,GENERAL,Discussed CD options.,0,0,0
C0106668,2026-08-16 12:05:46.943254,B072,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0106670,2026-07-28 06:31:08.344921,B090,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0106695,2026-06-21 13:35:53.076965,B015,GENERAL,Discussed CD options.,0,0,0
C0106696,2026-08-03 14:47:33.012861,B081,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0106706,2026-08-20 13:18:52.031539,B025,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0106707,2026-08-09 23:49:32.973335,B078,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0106709,2026-09-04 02:14:48.785445,B094,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0106715,2026-08-09 22:45:49.154033,B060,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0106735,2026-07-05 07:23:31.985201,B062,TELLER,Signed paperwork for savings account.,0,0,0
C0106741,2026-06-20 05:32:45.498254,B086,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106750,2026-07-11 07:33:15.625742,B052,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0106754,2026-07-29 15:18:15.053053,B017,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106755,2026-08-20 06:22:22.679076,B025,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0106756,2026-08-12 02:32:18.017392,B066,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0106766,2026-06-14 11:16:12.152082,B046,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0106773,2026-07-30 15:44:36.863990,B068,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0106776,2026-07-03 12:58:15.299265,B094,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106781,2026-06-13 17:57:59.304156,B031,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0106782,2026-08-22 08:07:00.906147,B058,TELLER,Signed paperwork for savings account.,0,0,0
C0106789,2026-06-21 21:52:51.536119,B085,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0106797,2026-08-08 20:01:46.018901,B107,TELLER,Client came in to update address on file.,0,0,0
C0106806,2026-07-15 16:37:57.366522,B003,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106808,2026-06-23 07:48:49.673882,B005,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0106810,2026-08-10 15:10:27.793467,B023,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0106819,2026-07-31 00:56:34.970759,B029,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0106855,2026-09-05 00:27:27.106192,B064,TELLER,Discussed CD options.,0,0,0
C0106858,2026-09-05 11:20:17.943279,B070,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106862,2026-09-05 09:58:14.311552,B061,GENERAL,Signed paperwork for savings account.,0,0,0
C0106866,2026-07-28 16:13:01.674775,B041,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0106867,2026-08-25 07:19:30.059924,B003,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0106869,2026-08-23 21:24:02.088924,B099,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106870,2026-07-30 10:33:53.274709,B056,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0106872,2026-07-01 20:33:38.437310,B018,GENERAL,Signed paperwork for savings account.,0,0,0
C0106873,2026-08-13 09:11:26.620620,B017,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0106876,2026-08-11 21:21:46.145001,B006,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0106877,2026-08-17 11:26:53.927762,B100,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0106879,2026-07-27 23:55:19.831026,B084,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106886,2026-07-31 03:07:34.959290,B017,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0106897,2026-07-09 02:52:37.651133,B023,GENERAL,Client came in to update address on file.,0,0,0
C0106903,2026-06-17 18:44:51.772518,B034,TELLER,Discussed CD options.,0,0,0
C0106917,2026-08-23 01:45:10.277812,B086,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0106919,2026-06-23 23:02:49.111338,B030,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106921,2026-07-10 19:18:21.850325,B019,GENERAL,Client came in to update address on file.,0,0,0
C0106924,2026-07-11 14:40:16.914832,B095,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0106940,2026-06-23 00:51:38.962404,B016,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106950,2026-09-03 11:14:00.339372,B041,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0106967,2026-08-31 15:40:07.462974,B016,GENERAL,Client came in to update address on file.,0,0,0
C0106968,2026-07-11 05:13:38.323427,B091,GENERAL,Signed paperwork for savings account.,0,0,0
C0106974,2026-08-02 04:21:42.929840,B050,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0106977,2026-07-15 08:58:39.198970,B004,GENERAL,Discussed CD options.,0,0,0
C0106983,2026-07-08 06:14:07.131928,B101,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0106992,2026-07-12 05:39:47.053031,B043,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0107006,2026-07-28 11:55:01.819898,B115,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0107007,2026-09-07 03:27:46.984822,B014,TELLER,Client came in to update address on file.,0,0,0
C0107010,2026-07-18 17:33:21.105610,B024,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0107029,2026-08-26 11:48:39.847965,B017,GENERAL,Signed paperwork for savings account.,0,0,0
C0107032,2026-08-30 04:10:30.651944,B023,TELLER,Discussed CD options.,0,0,0
C0107052,2026-09-04 04:38:16.912596,B095,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0107053,2026-08-09 01:49:52.434576,B058,GENERAL,Discussed CD options.,0,0,0
C0107057,2026-08-16 00:13:13.012414,B009,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0107079,2026-06-18 01:53:56.838214,B078,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0107082,2026-07-06 07:31:37.694340,B001,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0107087,2026-07-09 16:24:22.101047,B075,TELLER,Client came in to update address on file.,0,0,0
C0107089,2026-07-04 13:48:07.430558,B109,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0107092,2026-08-06 14:50:17.878815,B119,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0107096,2026-06-14 18:01:42.840613,B092,TELLER,Discussed CD options.,0,0,0
C0107099,2026-08-07 23:48:11.956983,B100,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0107107,2026-08-19 20:33:35.208552,B012,GENERAL,Signed paperwork for savings account.,0,0,0
C0107113,2026-07-26 07:05:24.466210,B068,TELLER,Client came in to update address on file.,0,0,0
C0107123,2026-06-25 20:54:23.979659,B037,ACCOUNT_SERVICE,Discussed CD options.,0,0,0
C0107138,2026-08-26 23:21:43.777699,B014,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0107151,2026-06-27 13:18:22.394410,B060,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0107159,2026-07-06 12:24:42.264004,B016,GENERAL,Signed paperwork for savings account.,0,0,0
C0107168,2026-07-23 23:14:16.189913,B035,GENERAL,Client came in to update address on file.,0,0,0
C0107176,2026-08-20 20:01:10.178474,B067,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0107177,2026-08-28 01:03:21.767010,B072,TELLER,Signed paperwork for savings account.,0,0,0
C0107194,2026-07-21 15:54:58.731818,B091,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0107197,2026-06-18 00:05:06.298726,B082,GENERAL,Discussed CD options.,0,0,0
C0107214,2026-07-22 00:03:54.627642,B048,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0107222,2026-07-07 10:59:23.908271,B105,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0107225,2026-08-07 00:35:32.794043,B041,TELLER,Discussed CD options.,0,0,0
C0107228,2026-09-03 14:11:04.028161,B094,GENERAL,Client came in to update address on file.,0,0,0
C0107230,2026-06-25 15:15:44.626574,B007,GENERAL,Signed paperwork for savings account.,0,0,0
C0107242,2026-06-19 18:15:45.246023,B037,TELLER,Signed paperwork for savings account.,0,0,0
C0107248,2026-07-21 03:44:27.067161,B055,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0107258,2026-08-25 09:11:38.663829,B085,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0107259,2026-06-22 02:06:04.603022,B098,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0107267,2026-08-04 20:16:42.758945,B088,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0107273,2026-07-19 13:35:28.154940,B049,GENERAL,Discussed CD options.,0,0,0
C0107274,2026-08-31 15:20:48.850930,B057,TELLER,Signed paperwork for savings account.,0,0,0
C0107279,2026-06-16 05:38:35.878983,B001,TELLER,Signed paperwork for savings account.,0,0,0
C0107284,2026-06-17 21:16:37.981730,B089,GENERAL,Client came in to update address on file.,0,0,0
C0107289,2026-08-01 07:39:40.509961,B060,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0107293,2026-08-27 10:25:04.115435,B003,GENERAL,Discussed CD options.,0,0,0
C0107295,2026-08-12 13:39:46.433747,B057,TELLER,Signed paperwork for savings account.,0,0,0
C0107299,2026-09-08 10:50:30.681750,B102,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0107310,2026-08-17 09:06:54.355463,B034,ACCOUNT_SERVICE,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0107320,2026-08-18 21:02:47.836818,B039,TELLER,Discussed CD options.,0,0,0
C0107323,2026-08-21 17:48:10.930273,B030,TELLER,Discussed CD options.,0,0,0
C0107333,2026-08-21 05:11:47.919539,B087,GENERAL,Client came in to update address on file.,0,0,0
C0107334,2026-07-01 20:57:20.184523,B085,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0107337,2026-09-09 14:28:13.031328,B097,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0107338,2026-07-04 22:29:04.243665,B107,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0107350,2026-08-10 21:09:47.747378,B031,GENERAL,Discussed CD options.,0,0,0
C0107353,2026-08-22 23:13:59.005725,B001,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,1,1
C0107363,2026-06-16 20:14:10.528891,B023,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0107368,2026-06-27 14:30:51.029001,B032,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0107376,2026-09-02 16:41:03.255203,B084,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0107385,2026-08-26 19:09:52.819993,B057,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,1,1
C0107386,2026-06-22 18:37:38.398869,B025,TELLER,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0107390,2026-07-13 16:44:49.360400,B111,TELLER,Client came in to update address on file.,0,0,0
C0107394,2026-08-21 12:30:43.381986,B099,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0107397,2026-07-06 08:40:57.578281,B027,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0107414,2026-06-23 07:49:48.547195,B074,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0107421,2026-06-22 21:58:05.251251,B010,GENERAL,Client came in to update address on file.,0,0,0
C0107428,2026-07-01 07:25:26.370348,B021,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
C0107440,2026-07-24 08:40:03.863700,B071,GENERAL,Signed paperwork for savings account.,0,0,0
C0107445,2026-08-15 13:29:06.213758,B002,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0107460,2026-09-07 09:38:39.040800,B063,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0107463,2026-07-03 20:17:41.887270,B002,GENERAL,Client came in to update address on file.,0,0,0
C0107470,2026-06-25 14:26:57.270492,B019,GENERAL,Routine deposit; brief chat about upcoming home renovation.,0,0,0
C0107476,2026-08-05 09:39:10.786357,B100,TELLER,Discussed CD options.,0,0,0
C0107477,2026-07-08 18:44:02.167073,B020,MORTGAGE_CONSULT,Discussion about current rates vs. their existing mortgage rate.,1,1,0
C0107483,2026-06-19 09:25:21.703169,B082,MORTGAGE_CONSULT,Client came in asking about refinancing options; mentioned they are shopping around.,1,0,1
C0107484,2026-06-16 00:52:11.427632,B105,TELLER,Client came in to update address on file.,0,0,0
C0107487,2026-06-18 20:14:11.039692,B049,ACCOUNT_SERVICE,Client came in to update address on file.,0,0,0
C0107498,2026-07-22 10:28:52.275887,B115,ACCOUNT_SERVICE,Signed paperwork for savings account.,0,0,0
C0107507,2026-08-21 13:10:03.241356,B079,GENERAL,Signed paperwork for savings account.,0,0,0
C0107508,2026-08-29 05:18:12.015726,B073,GENERAL,Signed paperwork for savings account.,0,0,0
C0107510,2026-07-23 20:03:54.818106,B039,GENERAL,Client came in to update address on file.,0,0,0
C0107515,2026-09-05 21:28:17.891896,B005,MORTGAGE_CONSULT,Wanted to understand payoff process for the mortgage. Discussed remaining term.,1,0,1
